time_key,customer_key,product_key,employee_key,shipper_key,Quantity_detail,UnitPrice_detail,Discount_detail,line_total,order_id,Quantity,Unit Price,Discount,order_date
216.0,72,17,7,2.0,25.0,39.0,0.1000000014901161,877.4999985471368,,,,,
216.0,72,20,7,2.0,15.0,81.0,0.1000000014901161,1093.499998189509,,,,,
216.0,72,37,7,2.0,18.0,26.0,0.1000000014901161,421.19999930262566,,,,,
216.0,72,41,7,2.0,6.0,9.65,0.1000000014901161,52.10999991372229,,,,,
216.0,5,10,1,2.0,2.0,31.0,0.0,62.0,,,,,
216.0,5,30,1,2.0,10.0,25.89,0.0,258.9,,,,,
216.0,5,43,1,2.0,60.0,46.0,0.0,2760.0,,,,,
216.0,5,54,1,2.0,15.0,7.45,0.0,111.75,,,,,
217.0,9,36,1,2.0,30.0,19.0,0.0,570.0,,,,,
217.0,9,40,1,2.0,15.0,18.4,0.1000000014901161,248.39999958872795,,,,,
218.0,87,1,4,2.0,8.0,18.0,0.1500000059604644,122.39999914169312,,,,,
218.0,87,13,4,2.0,10.0,6.0,0.0,60.0,,,,,
218.0,87,56,4,2.0,30.0,38.0,0.1500000059604644,968.9999932050704,,,,,
218.0,63,4,7,1.0,50.0,22.0,0.1000000014901161,989.9999983608724,,,,,
218.0,63,36,7,1.0,30.0,19.0,0.1000000014901161,512.9999991506338,,,,,
219.0,32,11,6,2.0,3.0,21.0,0.0,63.0,,,,,
219.0,32,33,6,2.0,8.0,2.5,0.2000000029802322,15.999999940395355,,,,,
219.0,32,72,6,2.0,9.0,34.8,0.0,313.2,,,,,
220.0,50,55,5,2.0,14.0,24.0,0.0,336.0,,,,,
220.0,50,68,5,2.0,20.0,12.5,0.0,250.0,,,,,
220.0,50,69,5,2.0,10.0,36.0,0.0,360.0,,,,,
221.0,59,17,3,2.0,40.0,39.0,0.0,1560.0,,,,,
221.0,59,43,3,2.0,25.0,46.0,0.0,1150.0,,,,,
221.0,59,61,3,2.0,20.0,28.5,0.0,570.0,,,,,
221.0,59,76,3,2.0,50.0,18.0,0.0,900.0,,,,,
221.0,54,59,7,1.0,2.0,55.0,0.0,110.0,,,,,
222.0,19,30,7,3.0,15.0,25.89,0.0,388.35,,,,,
222.0,19,66,7,3.0,24.0,17.0,0.0,408.0,,,,,
223.0,24,4,8,1.0,50.0,22.0,0.050000000745058,1044.999999180436,,,,,
223.0,24,72,8,1.0,24.0,34.8,0.0,835.1999999999999,,,,,
223.0,24,73,8,1.0,24.0,15.0,0.050000000745058,341.9999997317791,,,,,
223.0,44,30,8,2.0,10.0,25.89,0.0,258.9,,,,,
223.0,44,40,8,2.0,10.0,18.4,0.2000000029802322,147.19999945163727,,,,,
223.0,44,54,8,2.0,10.0,7.45,0.2000000029802322,59.5999997779727,,,,,
224.0,3,11,4,1.0,50.0,21.0,0.1000000014901161,944.999998435378,,,,,
224.0,3,40,4,1.0,10.0,18.4,0.1000000014901161,165.59999972581863,,,,,
224.0,3,57,4,1.0,5.0,19.5,0.1000000014901161,87.74999985471368,,,,,
224.0,3,59,4,1.0,15.0,55.0,0.1000000014901161,742.4999987706542,,,,,
225.0,44,12,3,2.0,15.0,38.0,0.25,427.5,,,,,
225.0,44,31,3,2.0,20.0,12.5,0.0,250.0,,,,,
225.0,44,33,3,2.0,30.0,2.5,0.0,75.0,,,,,
225.0,44,60,3,2.0,35.0,34.0,0.25,892.5,,,,,
225.0,68,31,1,1.0,30.0,12.5,0.0,375.0,,,,,
225.0,68,51,1,1.0,6.0,53.0,0.0,318.0,,,,,
225.0,68,58,1,1.0,20.0,13.25,0.0,265.0,,,,,
225.0,68,72,1,1.0,21.0,34.8,0.0,730.8,,,,,
225.0,68,73,1,1.0,9.0,15.0,0.0,135.0,,,,,
226.0,11,70,9,3.0,7.0,15.0,0.0,105.0,,,,,
226.0,11,72,9,3.0,1.0,34.8,0.0,34.8,,,,,
227.0,11,13,6,3.0,8.0,6.0,0.0,48.0,,,,,
227.0,11,21,6,3.0,15.0,10.0,0.0,150.0,,,,,
227.0,11,33,6,3.0,15.0,2.5,0.0,37.5,,,,,
227.0,11,49,6,3.0,6.0,20.0,0.0,120.0,,,,,
228.0,63,3,3,3.0,60.0,10.0,0.0,600.0,,,,,
228.0,63,26,3,3.0,40.0,31.23,0.0,1249.2,,,,,
228.0,63,38,3,3.0,30.0,263.5,0.0,7905.0,,,,,
228.0,63,68,3,3.0,35.0,12.5,0.0,437.5,,,,,
228.0,34,24,2,1.0,35.0,4.5,0.1000000014901161,141.7499997653067,,,,,
228.0,34,38,2,1.0,4.0,263.5,0.1000000014901161,948.5999984294176,,,,,
228.0,34,65,2,1.0,36.0,21.05,0.1000000014901161,682.0199988707901,,,,,
228.0,34,71,2,1.0,9.0,21.5,0.1000000014901161,174.14999971166253,,,,,
229.0,39,11,1,3.0,15.0,21.0,0.050000000745058,299.2499997653067,,,,,
229.0,39,54,1,3.0,24.0,7.45,0.050000000745058,169.85999986678362,,,,,
230.0,46,12,8,2.0,30.0,38.0,0.1500000059604644,968.9999932050704,,,,,
230.0,46,23,8,2.0,70.0,9.0,0.1500000059604644,535.4999962449074,,,,,
230.0,48,28,4,1.0,7.0,45.6,0.0,319.2,,,,,
230.0,48,67,4,1.0,7.0,14.0,0.0,98.0,,,,,
231.0,43,11,8,2.0,10.0,21.0,0.0,210.0,,,,,
232.0,84,7,1,3.0,10.0,30.0,0.0,300.0,,,,,
232.0,84,35,1,3.0,30.0,18.0,0.0,540.0,,,,,
232.0,84,62,1,3.0,40.0,49.3,0.0,1972.0,,,,,
232.0,72,32,3,2.0,24.0,32.0,0.1500000059604644,652.7999954223633,,,,,
232.0,72,36,3,2.0,60.0,19.0,0.0,1140.0,,,,,
233.0,79,34,3,2.0,10.0,14.0,0.25,105.0,,,,,
233.0,79,41,3,2.0,14.0,9.65,0.0,135.1,,,,,
234.0,63,31,5,1.0,55.0,12.5,0.1500000059604644,584.3749959021807,,,,,
234.0,63,45,5,1.0,100.0,9.5,0.1500000059604644,807.4999943375587,,,,,
234.0,63,51,5,1.0,48.0,53.0,0.1500000059604644,2162.3999848365784,,,,,
235.0,30,17,7,3.0,8.0,39.0,0.1000000014901161,280.79999953508377,,,,,
235.0,30,19,7,3.0,10.0,9.2,0.0,92.0,,,,,
235.0,30,21,7,3.0,6.0,10.0,0.1000000014901161,53.99999991059303,,,,,
235.0,30,61,7,3.0,10.0,28.5,0.1000000014901161,256.4999995753169,,,,,
235.0,28,16,4,3.0,40.0,17.45,0.1500000059604644,593.2999958395958,,,,,
235.0,28,35,4,3.0,20.0,18.0,0.1500000059604644,305.9999978542328,,,,,
235.0,28,44,4,3.0,40.0,19.45,0.0,778.0,,,,,
236.0,35,69,2,1.0,18.0,36.0,0.0,648.0,,,,,
236.0,35,75,2,1.0,30.0,7.75,0.0,232.5,,,,,
237.0,87,11,2,2.0,15.0,21.0,0.0,315.0,,,,,
237.0,87,16,2,2.0,14.0,17.45,0.0,244.3,,,,,
237.0,87,22,2,2.0,24.0,21.0,0.0,504.0,,,,,
237.0,87,31,2,2.0,30.0,12.5,0.0,375.0,,,,,
237.0,87,35,2,2.0,6.0,18.0,0.0,108.0,,,,,
237.0,56,16,4,3.0,30.0,17.45,0.050000000745058,497.3249996099621,,,,,
237.0,56,23,4,3.0,20.0,9.0,0.050000000745058,170.99999986588955,,,,,
237.0,56,62,4,3.0,20.0,49.3,0.050000000745058,936.6999992653728,,,,,
237.0,56,77,4,3.0,10.0,13.0,0.050000000745058,123.49999990314244,,,,,
238.0,71,14,6,3.0,30.0,23.25,0.2000000029802322,557.999997921288,,,,,
238.0,71,19,6,3.0,35.0,9.2,0.2000000029802322,257.5999990403652,,,,,
238.0,71,24,6,3.0,18.0,4.5,0.2000000029802322,64.79999975860119,,,,,
238.0,71,51,6,3.0,20.0,53.0,0.2000000029802322,847.9999968409538,,,,,
238.0,71,56,6,3.0,40.0,38.0,0.2000000029802322,1215.999995470047,,,,,
239.0,73,72,2,1.0,24.0,34.8,0.0,835.1999999999999,,,,,
239.0,44,64,9,2.0,30.0,33.25,0.0,997.5,,,,,
239.0,44,75,9,2.0,20.0,7.75,0.0,155.0,,,,,
240.0,4,47,1,2.0,25.0,9.5,0.0,237.5,,,,,
240.0,4,51,1,2.0,20.0,53.0,0.0,1060.0,,,,,
240.0,4,52,1,2.0,30.0,7.0,0.0,210.0,,,,,
240.0,4,53,1,2.0,18.0,32.8,0.0,590.4,,,,,
240.0,4,73,1,2.0,3.0,15.0,0.0,45.0,,,,,
241.0,7,41,6,1.0,12.0,9.65,0.050000000745058,110.00999991372228,,,,,
241.0,7,55,6,1.0,18.0,24.0,0.050000000745058,410.3999996781349,,,,,
242.0,25,30,8,1.0,20.0,25.89,0.0,517.8,,,,,
242.0,25,62,8,1.0,15.0,49.3,0.25,554.625,,,,,
242.0,24,44,2,2.0,10.0,19.45,0.0,194.5,,,,,
242.0,24,51,2,2.0,50.0,53.0,0.0,2650.0,,,,,
243.0,66,33,1,1.0,20.0,2.5,0.1000000014901161,44.999999925494194,,,,,
243.0,66,62,1,1.0,10.0,49.3,0.1000000014901161,443.6999992653728,,,,,
244.0,67,36,2,2.0,25.0,19.0,0.0,475.0,,,,,
244.0,67,52,2,2.0,70.0,7.0,0.0,490.0,,,,,
244.0,65,17,4,3.0,16.0,39.0,0.050000000745058,592.7999995350838,,,,,
244.0,65,31,4,3.0,6.0,12.5,0.050000000745058,71.24999994412065,,,,,
244.0,65,55,4,3.0,25.0,24.0,0.050000000745058,569.9999995529652,,,,,
245.0,51,24,8,2.0,25.0,4.5,0.1000000014901161,101.24999983236194,,,,,
245.0,51,64,8,2.0,18.0,33.25,0.1000000014901161,538.6499991081655,,,,,
246.0,7,11,9,1.0,35.0,21.0,0.1500000059604644,624.7499956190586,,,,,
246.0,7,18,9,1.0,18.0,62.5,0.1500000059604644,956.2499932944776,,,,,
246.0,7,76,9,1.0,10.0,18.0,0.0,180.0,,,,,
246.0,37,31,1,1.0,60.0,12.5,0.2000000029802322,599.9999977648258,,,,,
246.0,37,51,1,1.0,3.0,53.0,0.0,159.0,,,,,
246.0,37,59,1,1.0,40.0,55.0,0.2000000029802322,1759.999993443489,,,,,
247.0,29,10,3,3.0,5.0,31.0,0.0,155.0,,,,,
248.0,65,31,5,1.0,35.0,12.5,0.2000000029802322,349.9999986961484,,,,,
248.0,65,76,5,1.0,30.0,18.0,0.0,540.0,,,,,
249.0,51,11,3,3.0,15.0,21.0,0.050000000745058,299.2499997653067,,,,,
249.0,51,56,3,3.0,60.0,38.0,0.050000000745058,2165.999998301268,,,,,
249.0,20,14,8,3.0,11.0,23.25,0.1500000059604644,217.3874984756112,,,,,
249.0,20,42,8,3.0,28.0,14.0,0.1500000059604644,333.1999976634979,,,,,
250.0,5,16,3,2.0,12.0,17.45,0.1000000014901161,188.45999968796968,,,,,
250.0,5,32,3,2.0,10.0,32.0,0.1000000014901161,287.99999952316284,,,,,
250.0,5,40,3,2.0,50.0,18.4,0.0,920.0,,,,,
250.0,5,75,3,2.0,15.0,7.75,0.1000000014901161,104.624999826774,,,,,
251.0,3,17,7,3.0,18.0,39.0,0.0,702.0,,,,,
251.0,3,34,7,3.0,40.0,14.0,0.0,560.0,,,,,
251.0,3,53,7,3.0,25.0,32.8,0.0,819.9999999999999,,,,,
251.0,82,33,4,2.0,14.0,2.5,0.0,35.0,,,,,
251.0,82,40,4,2.0,2.0,18.4,0.0,36.8,,,,,
251.0,82,62,4,2.0,10.0,49.3,0.0,493.0,,,,,
251.0,82,64,4,2.0,6.0,33.25,0.0,199.5,,,,,
252.0,52,59,5,1.0,12.0,55.0,0.0,660.0,,,,,
252.0,52,63,5,1.0,6.0,43.9,0.0,263.4,,,,,
252.0,52,72,5,1.0,30.0,34.8,0.0,1044.0,,,,,
252.0,52,76,5,1.0,10.0,18.0,0.0,180.0,,,,,
253.0,80,1,3,3.0,10.0,18.0,0.0,180.0,,,,,
253.0,80,31,3,3.0,20.0,12.5,0.0,250.0,,,,,
253.0,80,44,3,3.0,21.0,19.45,0.0,408.45,,,,,
253.0,82,39,9,2.0,10.0,18.0,0.0,180.0,,,,,
253.0,82,75,9,2.0,20.0,7.75,0.0,155.0,,,,,
253.0,82,77,9,2.0,18.0,13.0,0.0,234.0,,,,,
254.0,11,35,4,3.0,20.0,18.0,0.0,360.0,,,,,
254.0,11,57,4,3.0,6.0,19.5,0.0,117.0,,,,,
255.0,45,15,1,2.0,10.0,15.5,0.0,155.0,,,,,
255.0,45,75,1,2.0,21.0,7.75,0.0,162.75,,,,,
256.0,56,14,4,3.0,15.0,23.25,0.050000000745058,331.312499740161,,,,,
256.0,56,41,4,3.0,9.0,9.65,0.050000000745058,82.50749993529172,,,,,
256.0,56,65,4,3.0,30.0,21.05,0.050000000745058,599.9249995294958,,,,,
256.0,21,75,3,1.0,50.0,7.75,0.2000000029802322,309.99999884516,,,,,
257.0,6,57,3,2.0,4.0,19.5,0.0,78.0,,,,,
257.0,6,76,3,2.0,14.0,18.0,0.0,252.0,,,,,
258.0,87,29,2,2.0,10.0,123.79,0.0,1237.9,,,,,
258.0,87,60,2,2.0,24.0,34.0,0.1500000059604644,693.599995136261,,,,,
258.0,87,69,2,2.0,10.0,36.0,0.1500000059604644,305.9999978542328,,,,,
258.0,7,31,4,1.0,50.0,12.5,0.050000000745058,593.7499995343387,,,,,
259.0,88,47,7,1.0,15.0,9.5,0.0,142.5,,,,,
260.0,66,52,9,1.0,4.0,7.0,0.1500000059604644,23.799999833106995,,,,,
260.0,61,26,1,1.0,6.0,31.23,0.0,187.38,,,,,
260.0,61,35,1,1.0,20.0,18.0,0.0,360.0,,,,,
260.0,61,77,1,1.0,20.0,13.0,0.0,260.0,,,,,
261.0,63,18,2,3.0,40.0,62.5,0.2000000029802322,1999.9999925494196,,,,,
261.0,63,42,2,3.0,100.0,14.0,0.2000000029802322,1119.9999958276749,,,,,
262.0,32,35,8,2.0,4.0,18.0,0.0,72.0,,,,,
263.0,51,1,4,3.0,20.0,18.0,0.0,360.0,,,,,
263.0,51,77,4,3.0,60.0,13.0,0.050000000745058,740.9999994188547,,,,,
263.0,83,3,1,1.0,14.0,10.0,0.0,140.0,,,,,
263.0,83,7,1,1.0,10.0,30.0,0.0,300.0,,,,,
263.0,83,54,1,1.0,50.0,7.45,0.0,372.5,,,,,
264.0,44,15,3,1.0,25.0,15.5,0.050000000745058,368.12499971129,,,,,
264.0,44,26,3,1.0,5.0,31.23,0.050000000745058,148.3424998836592,,,,,
265.0,44,20,7,2.0,21.0,81.0,0.2000000029802322,1360.799994930625,,,,,
265.0,44,69,7,2.0,20.0,36.0,0.2000000029802322,575.9999978542328,,,,,
265.0,44,76,7,2.0,4.0,18.0,0.2000000029802322,57.59999978542328,,,,,
265.0,55,52,3,2.0,24.0,7.0,0.0,168.0,,,,,
265.0,55,58,3,2.0,30.0,13.25,0.0,397.5,,,,,
266.0,20,35,2,1.0,30.0,18.0,0.25,405.0,,,,,
266.0,20,61,2,1.0,120.0,28.5,0.25,2565.0,,,,,
266.0,20,69,2,1.0,65.0,36.0,0.25,1755.0,,,,,
267.0,89,56,8,1.0,5.0,38.0,0.2000000029802322,151.99999943375587,,,,,
267.0,89,63,8,1.0,24.0,43.9,0.2000000029802322,842.8799968600273,,,,,
267.0,89,75,8,1.0,30.0,7.75,0.2000000029802322,185.999999307096,,,,,
267.0,59,24,7,3.0,35.0,4.5,0.2000000029802322,125.99999953061342,,,,,
267.0,59,57,7,3.0,20.0,19.5,0.0,390.0,,,,,
267.0,59,65,7,3.0,12.0,21.05,0.2000000029802322,202.0799992471933,,,,,
268.0,65,27,1,3.0,50.0,43.9,0.0,2195.0,,,,,
268.0,65,71,1,3.0,9.0,21.5,0.0,193.5,,,,,
269.0,11,62,6,3.0,10.0,49.3,0.0,493.0,,,,,
270.0,36,54,4,1.0,4.0,7.45,0.0,29.8,,,,,
270.0,36,73,4,1.0,30.0,15.0,0.0,450.0,,,,,
270.0,35,13,7,1.0,60.0,6.0,0.0,360.0,,,,,
270.0,35,59,7,1.0,35.0,55.0,0.0,1925.0,,,,,
271.0,83,77,8,2.0,5.0,13.0,0.25,48.75,,,,,
272.0,71,22,8,2.0,48.0,21.0,0.0,1008.0,,,,,
272.0,71,49,8,2.0,25.0,20.0,0.050000000745058,474.99999962747097,,,,,
272.0,28,48,1,1.0,6.0,12.75,0.1000000014901161,68.84999988600612,,,,,
272.0,28,76,1,1.0,10.0,18.0,0.1000000014901161,161.9999997317791,,,,,
273.0,51,16,1,2.0,30.0,17.45,0.050000000745058,497.3249996099621,,,,,
273.0,51,59,1,2.0,20.0,55.0,0.050000000745058,1044.999999180436,,,,,
273.0,51,60,1,2.0,70.0,34.0,0.050000000745058,2260.999998226762,,,,,
273.0,51,71,1,2.0,15.0,21.5,0.050000000745058,306.3749997597188,,,,,
274.0,81,4,4,3.0,20.0,22.0,0.2000000029802322,351.9999986886978,,,,,
274.0,81,55,4,3.0,20.0,24.0,0.2000000029802322,383.9999985694885,,,,,
274.0,81,62,4,3.0,10.0,49.3,0.2000000029802322,394.3999985307455,,,,,
274.0,71,7,5,1.0,45.0,30.0,0.0,1350.0,,,,,
274.0,71,17,5,1.0,100.0,39.0,0.0,3900.0,,,,,
274.0,71,33,5,1.0,14.0,2.5,0.0,35.0,,,,,
274.0,71,40,5,1.0,42.0,18.4,0.0,772.8,,,,,
274.0,71,72,5,1.0,12.0,34.8,0.0,417.6,,,,,
275.0,79,56,4,2.0,28.0,38.0,0.0,1064.0,,,,,
276.0,18,1,7,2.0,3.0,18.0,0.0,54.0,,,,,
276.0,18,10,7,2.0,10.0,31.0,0.0,310.0,,,,,
276.0,18,21,7,2.0,6.0,10.0,0.0,60.0,,,,,
277.0,41,36,8,1.0,21.0,19.0,0.25,299.25,,,,,
277.0,91,1,6,2.0,6.0,18.0,0.0,108.0,,,,,
277.0,91,2,6,2.0,10.0,19.0,0.0,190.0,,,,,
277.0,91,60,6,2.0,15.0,34.0,0.0,510.0,,,,,
278.0,71,10,1,2.0,70.0,31.0,0.0,2170.0,,,,,
278.0,71,36,1,2.0,55.0,19.0,0.0,1045.0,,,,,
278.0,71,49,1,2.0,18.0,20.0,0.0,360.0,,,,,
278.0,71,60,1,2.0,40.0,34.0,0.0,1360.0,,,,,
278.0,71,76,1,2.0,80.0,18.0,0.0,1440.0,,,,,
279.0,35,13,4,2.0,8.0,6.0,0.1000000014901161,43.199999928474426,,,,,
279.0,35,75,4,2.0,40.0,7.75,0.0,310.0,,,,,
279.0,6,11,8,3.0,14.0,21.0,0.0,294.0,,,,,
279.0,6,21,8,3.0,8.0,10.0,0.0,80.0,,,,,
279.0,6,39,8,3.0,5.0,18.0,0.0,90.0,,,,,
280.0,90,55,2,3.0,5.0,24.0,0.0,120.0,,,,,
281.0,32,38,1,2.0,15.0,263.5,0.050000000745058,3754.874997055158,,,,,
281.0,32,56,1,2.0,14.0,38.0,0.0,532.0,,,,,
281.0,32,70,1,2.0,15.0,15.0,0.050000000745058,213.74999983236196,,,,,
281.0,32,71,1,2.0,15.0,21.5,0.050000000745058,306.3749997597188,,,,,
281.0,32,59,4,2.0,30.0,55.0,0.1500000059604644,1402.4999901652336,,,,,
282.0,51,6,1,1.0,70.0,25.0,0.0,1750.0,,,,,
282.0,51,56,1,1.0,20.0,38.0,0.0,760.0,,,,,
282.0,51,68,1,1.0,15.0,12.5,0.0,187.5,,,,,
283.0,51,21,3,3.0,42.0,10.0,0.0,420.0,,,,,
283.0,51,22,3,3.0,40.0,21.0,0.0,840.0,,,,,
284.0,42,24,2,3.0,5.0,4.5,0.0,22.5,,,,,
284.0,42,52,2,3.0,5.0,7.0,0.0,35.0,,,,,
284.0,38,19,4,2.0,5.0,9.2,0.0,46.0,,,,,
284.0,38,23,4,2.0,10.0,9.0,0.0,90.0,,,,,
284.0,38,70,4,2.0,20.0,15.0,0.0,300.0,,,,,
284.0,38,71,4,2.0,15.0,21.5,0.0,322.5,,,,,
285.0,67,2,4,3.0,20.0,19.0,0.0,380.0,,,,,
285.0,67,68,4,3.0,18.0,12.5,0.2000000029802322,179.99999932944775,,,,,
286.0,25,14,8,2.0,21.0,23.25,0.0,488.25,,,,,
286.0,25,19,8,2.0,15.0,9.2,0.1000000014901161,124.19999979436398,,,,,
286.0,25,21,8,2.0,25.0,10.0,0.1000000014901161,224.99999962747097,,,,,
286.0,25,24,8,2.0,3.0,4.5,0.0,13.5,,,,,
286.0,25,35,8,2.0,30.0,18.0,0.1000000014901161,485.9999991953373,,,,,
286.0,78,28,4,2.0,10.0,45.6,0.0,456.0,,,,,
286.0,78,29,4,2.0,6.0,123.79,0.0,742.74,,,,,
286.0,78,44,4,2.0,10.0,19.45,0.0,194.5,,,,,
287.0,2,14,3,1.0,3.0,23.25,0.0,69.75,,,,,
287.0,2,42,3,1.0,5.0,14.0,0.0,70.0,,,,,
287.0,2,60,3,1.0,10.0,34.0,0.0,340.0,,,,,
288.0,5,53,1,2.0,12.0,32.8,0.0,393.6,,,,,
288.0,5,60,1,2.0,20.0,34.0,0.0,680.0,,,,,
288.0,5,71,1,2.0,20.0,21.5,0.0,430.0,,,,,
288.0,71,62,8,3.0,15.0,49.3,0.0,739.5,,,,,
288.0,71,73,8,3.0,35.0,15.0,0.1500000059604644,446.24999687075615,,,,,
289.0,7,1,4,3.0,25.0,18.0,0.0,450.0,,,,,
289.0,30,29,4,3.0,20.0,123.79,0.0,2475.8,,,,,
289.0,30,64,4,3.0,9.0,33.25,0.0,299.25,,,,,
290.0,39,55,1,2.0,12.0,24.0,0.050000000745058,273.5999997854233,,,,,
290.0,39,76,1,2.0,35.0,18.0,0.0,630.0,,,,,
291.0,41,75,8,1.0,8.0,7.75,0.1000000014901161,55.7999999076128,,,,,
291.0,86,2,8,1.0,30.0,19.0,0.050000000745058,541.4999995753169,,,,,
291.0,86,33,8,1.0,20.0,2.5,0.050000000745058,47.4999999627471,,,,,
292.0,20,12,7,3.0,36.0,38.0,0.1500000059604644,1162.7999918460846,,,,,
292.0,20,13,7,3.0,13.0,6.0,0.1500000059604644,66.29999953508377,,,,,
292.0,20,26,7,3.0,35.0,31.23,0.1500000059604644,929.0924934849144,,,,,
292.0,20,62,7,3.0,80.0,49.3,0.1500000059604644,3352.399976491928,,,,,
292.0,23,7,4,3.0,35.0,30.0,0.0,1050.0,,,,,
292.0,23,18,4,3.0,50.0,62.5,0.0,3125.0,,,,,
292.0,23,51,4,3.0,15.0,53.0,0.0,795.0,,,,,
292.0,23,75,4,3.0,2.0,7.75,0.0,15.5,,,,,
293.0,49,4,8,3.0,10.0,22.0,0.1000000014901161,197.99999967217445,,,,,
293.0,49,5,8,3.0,15.0,21.35,0.1000000014901161,288.2249995227903,,,,,
293.0,49,22,8,3.0,40.0,21.0,0.0,840.0,,,,,
294.0,87,4,4,1.0,25.0,22.0,0.0,550.0,,,,,
294.0,87,58,4,1.0,6.0,13.25,0.0,79.5,,,,,
294.0,62,11,6,1.0,10.0,21.0,0.0,210.0,,,,,
294.0,62,50,6,1.0,25.0,16.25,0.050000000745058,385.93749969732016,,,,,
294.0,62,56,6,1.0,60.0,38.0,0.050000000745058,2165.999998301268,,,,,
295.0,47,45,3,1.0,20.0,9.5,0.0,190.0,,,,,
295.0,47,65,3,1.0,21.0,21.05,0.0,442.05,,,,,
295.0,47,72,3,1.0,60.0,34.8,0.0,2088.0,,,,,
295.0,70,18,7,3.0,8.0,62.5,0.0,500.0,,,,,
296.0,86,69,4,1.0,20.0,36.0,0.25,540.0,,,,,
296.0,86,70,4,1.0,15.0,15.0,0.25,168.75,,,,,
297.0,35,2,4,2.0,50.0,19.0,0.0,950.0,,,,,
297.0,35,40,4,2.0,60.0,18.4,0.0,1104.0,,,,,
297.0,73,21,7,3.0,30.0,10.0,0.2000000029802322,239.99999910593036,,,,,
297.0,73,61,7,3.0,20.0,28.5,0.2000000029802322,455.9999983012676,,,,,
298.0,1,28,6,1.0,15.0,45.6,0.25,513.0,,,,,
298.0,1,39,6,1.0,21.0,18.0,0.25,283.5,,,,,
298.0,1,46,6,1.0,2.0,12.0,0.25,18.0,,,,,
298.0,88,18,3,2.0,4.0,62.5,0.1000000014901161,224.99999962747097,,,,,
298.0,88,43,3,2.0,20.0,46.0,0.0,920.0,,,,,
298.0,88,46,3,2.0,21.0,12.0,0.1000000014901161,226.79999962449077,,,,,
299.0,34,18,4,1.0,20.0,62.5,0.0,1250.0,,,,,
299.0,34,36,4,1.0,15.0,19.0,0.0,285.0,,,,,
300.0,37,1,9,3.0,15.0,18.0,0.25,202.5,,,,,
300.0,37,10,9,3.0,18.0,31.0,0.25,418.5,,,,,
300.0,37,71,9,3.0,30.0,21.5,0.25,483.75,,,,,
300.0,37,77,9,3.0,35.0,13.0,0.25,341.25,,,,,
300.0,61,19,4,2.0,30.0,9.2,0.0,276.0,,,,,
300.0,61,39,4,2.0,20.0,18.0,0.0,360.0,,,,,
301.0,67,22,5,2.0,15.0,21.0,0.0,315.0,,,,,
301.0,67,24,5,2.0,15.0,4.5,0.1500000059604644,57.37499959766865,,,,,
301.0,50,28,5,3.0,20.0,45.6,0.0,912.0,,,,,
301.0,50,72,5,3.0,15.0,34.8,0.0,522.0,,,,,
302.0,21,30,5,3.0,30.0,25.89,0.0,776.7,,,,,
302.0,21,53,5,3.0,25.0,32.8,0.050000000745058,778.9999993890523,,,,,
302.0,21,54,5,3.0,30.0,7.45,0.0,223.5,,,,,
303.0,86,19,8,2.0,12.0,9.2,0.25,82.8,,,,,
303.0,86,22,8,2.0,20.0,21.0,0.25,315.0,,,,,
303.0,31,30,4,2.0,2.0,25.89,0.25,38.835,,,,,
303.0,31,42,4,2.0,20.0,14.0,0.0,280.0,,,,,
304.0,25,16,1,1.0,30.0,17.45,0.1000000014901161,471.1499992199242,,,,,
304.0,25,60,1,1.0,20.0,34.0,0.1000000014901161,611.999998986721,,,,,
304.0,5,4,5,1.0,12.0,22.0,0.1000000014901161,237.59999960660932,,,,,
304.0,5,39,5,1.0,20.0,18.0,0.1000000014901161,323.9999994635582,,,,,
304.0,5,54,5,1.0,6.0,7.45,0.1000000014901161,40.22999993339181,,,,,
305.0,66,41,1,2.0,20.0,9.65,0.2000000029802322,154.39999942481518,,,,,
306.0,32,14,6,1.0,3.0,23.25,0.1000000014901161,62.7749998960644,,,,,
306.0,32,44,6,1.0,28.0,19.45,0.1000000014901161,490.1399991884828,,,,,
306.0,32,47,6,1.0,6.0,9.5,0.1000000014901161,51.29999991506338,,,,,
306.0,71,15,2,2.0,50.0,15.5,0.0,775.0,,,,,
306.0,71,41,2,2.0,24.0,9.65,0.0,231.6,,,,,
306.0,71,46,2,2.0,45.0,12.0,0.0,540.0,,,,,
306.0,71,47,2,2.0,10.0,9.5,0.0,95.0,,,,,
306.0,71,56,2,2.0,45.0,38.0,0.0,1710.0,,,,,
306.0,71,60,2,2.0,30.0,34.0,0.0,1020.0,,,,,
307.0,63,21,4,1.0,60.0,10.0,0.0,600.0,,,,,
307.0,63,40,4,1.0,70.0,18.4,0.050000000745058,1223.5999990403652,,,,,
307.0,63,60,4,1.0,55.0,34.0,0.050000000745058,1776.4999986067414,,,,,
307.0,63,77,4,1.0,70.0,13.0,0.050000000745058,864.4999993219972,,,,,
307.0,62,31,7,2.0,20.0,12.5,0.050000000745058,237.49999981373549,,,,,
307.0,62,40,7,2.0,24.0,18.4,0.050000000745058,419.5199996709823,,,,,
307.0,62,70,7,2.0,40.0,15.0,0.050000000745058,569.9999995529652,,,,,
308.0,36,20,8,1.0,21.0,81.0,0.0,1701.0,,,,,
309.0,37,39,7,3.0,3.0,18.0,0.2000000029802322,43.19999983906746,,,,,
